Casilda,Santa Fe,Argentina,None,/worldclock/@3862351
Cayastá,Santa Fe,Argentina,None,/worldclock/@3862215
Centeno,Santa Fe,Argentina,None,/worldclock/@3862138
Ceres,Santa Fe,Argentina,None,/worldclock/@3862100
Chovet,Santa Fe,Argentina,None,/worldclock/@3861257
Coronda,Santa Fe,Argentina,None,/worldclock/@3860217
Correa,Santa Fe,Argentina,None,/worldclock/@3860059
Elortondo,Santa Fe,Argentina,None,/worldclock/@3857431
Fighiera,Santa Fe,Argentina,None,/worldclock/@3855570
Firmat,Santa Fe,Argentina,None,/worldclock/@3855554
Florencia,Santa Fe,Argentina,None,/worldclock/@3433925
Franck,Santa Fe,Argentina,None,/worldclock/@3855377
Fuentes,Santa Fe,Argentina,None,/worldclock/@3855322
General Lagos,Santa Fe,Argentina,None,/worldclock/@3855105
Gobernador Crespo,Santa Fe,Argentina,None,/worldclock/@3854987
Helvecia,Santa Fe,Argentina,None,/worldclock/@3854360
Hersilia,Santa Fe,Argentina,None,/worldclock/@3854318
Hughes,Santa Fe,Argentina,None,/worldclock/@3853994
Humboldt,Santa Fe,Argentina,None,/worldclock/@3853958
Ibarlucea,Santa Fe,Argentina,None,/worldclock/@3853938
La Gallareta,Santa Fe,Argentina,None,/worldclock/@3851162
Laguna Paiva,Santa Fe,Argentina,None,/worldclock/@3850920
Las Parejas,Santa Fe,Argentina,None,/worldclock/@3847933
Las Rosas,Santa Fe,Argentina,None,/worldclock/@3847836
Las Toscas,Santa Fe,Argentina,None,/worldclock/@3431606
Lehmann,Santa Fe,Argentina,None,/worldclock/@3847081
Llambi Campbell,Santa Fe,Argentina,None,/worldclock/@3846796
Los Quirquinchos,Santa Fe,Argentina,None,/worldclock/@3845666
Maciel,Santa Fe,Argentina,None,/worldclock/@3845310
Malabrigo,Santa Fe,Argentina,None,/worldclock/@3430934
Melincué,Santa Fe,Argentina,None,/worldclock/@3844459
Monte Vera,Santa Fe,Argentina,None,/worldclock/@3843788
Montes de Oca,Santa Fe,Argentina,None,/worldclock/@3843798
Nelson,Santa Fe,Argentina,None,/worldclock/@3843135
Oliveros,Santa Fe,Argentina,None,/worldclock/@3842653
Peyrano,Santa Fe,Argentina,None,/worldclock/@3841426
Piamonte,Santa Fe,Argentina,None,/worldclock/@3842895
Pilar,Santa Fe,Argentina,None,/worldclock/@3857248
Pujato,Santa Fe,Argentina,None,/worldclock/@3840028
Ricardone,Santa Fe,Argentina,None,/worldclock/@3839061
Rivadavia,Santa Fe,Argentina,None,/worldclock/@3838756
Romang,Santa Fe,Argentina,None,/worldclock/@3430386
Rufino,Santa Fe,Argentina,None,/worldclock/@3838506
San Antonio de Obligado,Santa Fe,Argentina,None,/worldclock/@3429245
San Carlos Centro,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Carlos Sud,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Genaro,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Genaro Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Gregorio,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Guillermo,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Javier,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Jerónimo Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Jerónimo Sud,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Jorge,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San José de la Esquina,Santa Fe,Argentina,None,/worldclock/@3837238
San Justo,Santa Fe,Argentina,None,/worldclock/argentina/rosario
San Vicente,Santa Fe,Argentina,None,/worldclock/argentina/rosario
Sancti Spiritu,Santa Fe,Argentina,None,/worldclock/@3837816
Santa Clara de Buena Vista,Santa Fe,Argentina,None,/worldclock/@3836376
Santa Clara de Saguier,Santa Fe,Argentina,None,/worldclock/@3836375
Santa Emilia,Santa Fe,Argentina,None,/worldclock/argentina/rosario
Santa Isabel,Santa Fe,Argentina,None,/worldclock/argentina/rosario
Santa María Norte,Santa Fe,Argentina,None,/worldclock/argentina/rosario
Santa Teresa,Santa Fe,Argentina,None,/worldclock/argentina/rosario
Serodino,Santa Fe,Argentina,None,/worldclock/@3835354
Soutomayor,Santa Fe,Argentina,None,/worldclock/@3835052
Suardi,Santa Fe,Argentina,None,/worldclock/@3835021
Sunchales,Santa Fe,Argentina,None,/worldclock/@3834971
Tacuarendí,Santa Fe,Argentina,None,/worldclock/@3427877
Teodelina,Santa Fe,Argentina,None,/worldclock/@3834513
Tortugas,Santa Fe,Argentina,None,/worldclock/@3834080
Tostado,Santa Fe,Argentina,None,/worldclock/@3834048
Totoras,Santa Fe,Argentina,None,/worldclock/@3833995
Videla,Santa Fe,Argentina,None,/worldclock/@3832903
Villa Guillermina,Santa Fe,Argentina,None,/worldclock/@3427422
Villa Minetti,Santa Fe,Argentina,None,/worldclock/@3832676
Villa Mugueta,Santa Fe,Argentina,None,/worldclock/@3832669
Villa Ocampo,Santa Fe,Argentina,None,/worldclock/@3427388
Villa Trinidad,Santa Fe,Argentina,None,/worldclock/@3832608
Wheelwright,Santa Fe,Argentina,None,/worldclock/@3832397
Zavalla,Santa Fe,Argentina,None,/worldclock/@3832098
