San Juancito,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.3679232,-65.01570079999999
San Lucas,Jujuy,Argentina,None,/worldclock/argentina/jujuy,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.53333,-65.08335
Santa Catalina,Jujuy,Argentina,None,/worldclock/@3836444,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-21.9464467,-66.0514759
Tabladitas,Jujuy,Argentina,None,/worldclock/@3834876,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.7461282,-65.6056929
Tilcara,Jujuy,Argentina,None,/worldclock/@3834402,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.5768699,-65.3933739
Tres Cruces,Jujuy,Argentina,None,/worldclock/@3860530,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.918229,-65.5875702
Tumbaya,Jujuy,Argentina,None,/worldclock/@3833548,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.8577193,-65.46758559999999
Valle Colorado,Jujuy,Argentina,None,/worldclock/@3833227,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.4,-65
Valle Grande,Jujuy,Argentina,None,/worldclock/@3833218,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.4763509,-64.9467023
Vinalito,Jujuy,Argentina,None,/worldclock/@3832570,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.6674603,-64.4130938
Yoscaba,Jujuy,Argentina,None,/worldclock/@3832220,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.1662113,-66.0249688
Yuto,Jujuy,Argentina,None,/worldclock/@3832189,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.6427652,-64.47189949999999
Caleufú,La Pampa,Argentina,None,/worldclock/@3863377,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.5946338,-64.55865829999999
Catriló,La Pampa,Argentina,None,/worldclock/@3862251,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.4067568,-63.4235461
Eduardo Castex,La Pampa,Argentina,None,/worldclock/@3859036,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.9160166,-64.2956413
General Acha,La Pampa,Argentina,None,/worldclock/@3855143,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-37.3687938,-64.59986719999999
General San Martín,La Pampa,Argentina,None,/worldclock/argentina/santa-rosa,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-37.9788272,-63.6035347
Guatraché,La Pampa,Argentina,None,/worldclock/@3854492,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-37.6700705,-63.5378092
Ingeniero Luiggi,La Pampa,Argentina,None,/worldclock/@3853783,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.3888525,-64.4672404
Intendente Alvear,La Pampa,Argentina,None,/worldclock/@3853745,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.2339031,-63.5928493
Miguel Riglos,La Pampa,Argentina,None,/worldclock/@3844267,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.8564793,-63.6875814
Parera,La Pampa,Argentina,None,/worldclock/@3841936,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.1473773,-64.50163839999999
Rancul,La Pampa,Argentina,None,/worldclock/@3839380,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.067957,-64.68397139999999
Realicó,La Pampa,Argentina,None,/worldclock/@3839281,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.0380173,-64.2465744
Santa Isabel,La Pampa,Argentina,None,/worldclock/argentina/santa-rosa,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.2321043,-66.9404965
Toay,La Pampa,Argentina,None,/worldclock/@3834309,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.674059,-64.3793694
Trenel,La Pampa,Argentina,None,/worldclock/@3833879,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-35.6985981,-64.1341816
Victorica,La Pampa,Argentina,None,/worldclock/@3832923,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.2165588,-65.43709319999999
Winifreda,La Pampa,Argentina,None,/worldclock/@3832388,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-36.22476270000001,-64.2354515
Alpasinche,La Rioja,Argentina,None,/worldclock/@3866212,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.3216613,-67.0537781
Banda Florida,La Rioja,Argentina,None,/worldclock/@3864849,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.3021536,-68.2465191
Guandacol,La Rioja,Argentina,None,/worldclock/@3854535,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.5249459,-68.5584709
Los Sarmientos,La Rioja,Argentina,None,/worldclock/@3845603,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.1482938,-67.4872869
Machigasta,La Rioja,Argentina,None,/worldclock/@3845327,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.1715003,-67.4431858
Milagro,La Rioja,Argentina,None,/worldclock/@3844383,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-31.009339,-65.9922152
Nonogasta,La Rioja,Argentina,None,/worldclock/@3843006,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.3009222,-67.50549769999999
Salicas,La Rioja,Argentina,None,/worldclock/@3838285,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.3759532,-67.0707291
San Antonio,La Rioja,Argentina,None,/worldclock/argentina/la-rioja,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-31.0842796,-66.7342413
San Miguel,La Rioja,Argentina,None,/worldclock/argentina/la-rioja,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.1764086,-67.47811519999999
Schaqui,La Rioja,Argentina,None,/worldclock/@3835588,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.4762024,-67.12890569999999
Suriyaco,La Rioja,Argentina,None,/worldclock/@3834899,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.5462144,-67.1627579
Tuyubil,La Rioja,Argentina,None,/worldclock/@3833476,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-28.5666695,-67.2166672
Vichigasta,La Rioja,Argentina,None,/worldclock/@3863170,41.3598363837579,68.0,30.0,4.65,57,5,29.84,11,-29.5011754,-67.50014610000001
Agrelo,Mendoza,Argentina,None,/worldclock/@3866905,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1194013,-68.8868944
Agua Escondida,Mendoza,Argentina,None,/worldclock/@3866617,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-36.1547199,-68.3018811
Alto del Olvido,Mendoza,Argentina,None,/worldclock/@3866026,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.6500015,-68.5500107
Alto Verde,Mendoza,Argentina,None,/worldclock/@3866015,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1543394,-68.35504829999999
Andrade,Mendoza,Argentina,None,/worldclock/@3865785,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1833305,-68.5166702
Bardas Blancas,Mendoza,Argentina,None,/worldclock/@3864770,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-35.8685486,-69.8045988
Barrancas,Mendoza,Argentina,None,/worldclock/@3864730,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0999985,-68.7166672
Bowen,Mendoza,Argentina,None,/worldclock/@3863887,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-34.9965468,-67.5097744
Cacheuta,Mendoza,Argentina,None,/worldclock/@3863561,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0268186,-69.11419529999999
Carmensa,Mendoza,Argentina,None,/worldclock/@3862579,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-35.1465694,-67.6543231
Chacras de Coria,Mendoza,Argentina,None,/worldclock/@3861869,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9809081,-68.8769007
Chapanay,Mendoza,Argentina,None,/worldclock/@3861713,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9830323,-68.4662025
Chilecito,Mendoza,Argentina,None,/worldclock/@3861444,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.8914573,-69.07130769999999
Costa de Araujo,Mendoza,Argentina,None,/worldclock/@3859956,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.7582156,-68.40025229999999
Cruz de Piedra,Mendoza,Argentina,None,/worldclock/@3859821,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0315547,-68.77582790000001
Cuadro Nacional,Mendoza,Argentina,None,/worldclock/@3859788,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.6179199,-68.2827911
Desaguadero,Mendoza,Argentina,None,/worldclock/@3859468,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-33.4030367,-67.154862
El Central,Mendoza,Argentina,None,/worldclock/@3858508,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.8429245,-68.3932451
El Nihuil,Mendoza,Argentina,None,/worldclock/@3857497,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-35.02877640000001,-68.6725891
El Plumerillo,Mendoza,Argentina,None,/worldclock/@3857216,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.8278642,-68.7984902
El Retamo,Mendoza,Argentina,None,/worldclock/@3856860,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.4556473,-67.38097600000002
El Sosneado,Mendoza,Argentina,None,/worldclock/@3856581,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-35.0794394,-69.5778661
Eugenio Bustos,Mendoza,Argentina,None,/worldclock/@3855715,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.77897910000001,-69.06532779999999
General Alvear,Mendoza,Argentina,None,/worldclock/@3855136,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-34.9779882,-67.6893858
Goudge,Mendoza,Argentina,None,/worldclock/@3854916,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.6784451,-68.132708
Ingeniero Giagnoni,Mendoza,Argentina,None,/worldclock/@3853789,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1207993,-68.4073641
Ingeniero Gustavo André,Mendoza,Argentina,None,/worldclock/@3853787,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.6795229,-68.3171022
Jaime Prats,Mendoza,Argentina,None,/worldclock/@3853567,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-34.9117625,-67.8182391
Jocolí Viejo,Mendoza,Argentina,None,/worldclock/@3853489,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.7017372,-68.6526696
La Arboleda,Mendoza,Argentina,None,/worldclock/@3852760,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.3748798,-69.1144863
La Consulta,Mendoza,Argentina,None,/worldclock/@3851913,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.7339291,-69.1199066
La Dormida,Mendoza,Argentina,None,/worldclock/@3851712,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.3482337,-67.9143741
La Llave,Mendoza,Argentina,None,/worldclock/@3850343,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.6422683,-68.0104896
La Pega,Mendoza,Argentina,None,/worldclock/@3841681,68.45368277721924,61.0,28.0,11.37,63,7,29.96,15,-32.7999992,-68.6666718
Las Catitas,Mendoza,Argentina,None,/worldclock/@3848611,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.298202,-68.0474632
Las Compuertas,Mendoza,Argentina,None,/worldclock/@3848533,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0358959,-68.9730719
Las Cuevas,Mendoza,Argentina,None,/worldclock/@3848492,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.8138985,-70.0501719
Las Paredes,Mendoza,Argentina,None,/worldclock/@3847935,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.583333,-68.45
Los Charabones,Mendoza,Argentina,None,/worldclock/@3846291,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9936341,-68.2906785
Los Penitentes,Mendoza,Argentina,None,/worldclock/@3841547,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.840199,-69.8414
Los Sauces,Mendoza,Argentina,None,/worldclock/@3845595,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.5945533,-69.1755718
Medrano,Mendoza,Argentina,None,/worldclock/@3844473,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1775166,-68.6113055
Nueva California,Mendoza,Argentina,None,/worldclock/@3842923,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.7490425,-68.3236783
Palmira,Mendoza,Argentina,None,/worldclock/@3842265,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0503912,-68.5610138
Pareditas,Mendoza,Argentina,None,/worldclock/@3841942,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.9426032,-69.0785906
Perdriel,Mendoza,Argentina,None,/worldclock/@3841504,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0764292,-68.8868944
Piedras Blancas,Mendoza,Argentina,None,/worldclock/@3841176,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.3259799,-69.16201029999999
Polvaredas,Mendoza,Argentina,None,/worldclock/@3840816,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.7921453,-69.65082869999999
Potrerillos,Mendoza,Argentina,None,/worldclock/@3840677,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9507408,-69.2056274
Punta de Vacas,Mendoza,Argentina,None,/worldclock/@3839917,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.8518689,-69.7585433
Punta del Agua,Mendoza,Argentina,None,/worldclock/@3839937,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-35.5277106,-68.0786236
Real del Padre,Mendoza,Argentina,None,/worldclock/@3839287,46.46315399604484,66.5,27.0,22.51,54,5,29.9,16,-34.8373844,-67.7586177
Rivadavia,Mendoza,Argentina,None,/worldclock/@3838751,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.1959908,-68.4661473
Rodeo del Medio,Mendoza,Argentina,None,/worldclock/@3838684,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9945801,-68.6858374
Russell,Mendoza,Argentina,None,/worldclock/@3838472,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.0059163,-68.784416
Salto de las Rosas,Mendoza,Argentina,None,/worldclock/@3838214,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.7252578,-68.231409
Tres de Mayo,Mendoza,Argentina,None,/worldclock/@3860704,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.6666669,-68.61666699999999
Tres Esquinas,Mendoza,Argentina,None,/worldclock/@3833810,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.83725250000001,-69.067081
Tres Esquinas,Mendoza,Argentina,None,/worldclock/@3833810,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.83725250000001,-69.067081
Ugarteche,Mendoza,Argentina,None,/worldclock/@3833454,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.2231933,-68.8938532
Uspallata,Mendoza,Argentina,None,/worldclock/@3855916,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.5910827,-69.3478836
Villa Atuel,Mendoza,Argentina,None,/worldclock/@3832803,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-34.8309203,-67.9240453
Vista Flores,Mendoza,Argentina,None,/worldclock/@3832512,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-33.6509809,-69.1558647
Vistalba,Mendoza,Argentina,None,/worldclock/@3832509,73.96929284103898,63.5,31.0,1.88,53,5,29.9,8,-32.9083102,-68.8811642
9 de Julio,Misiones,Argentina,None,/worldclock/@9883524,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4867714,-55.12147179999999
Alba Posse,Misiones,Argentina,None,/worldclock/@3436448,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5689525,-54.6840079
Almafuerte,Misiones,Argentina,None,/worldclock/@3436398,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5082685,-55.40260989999999
Arroyo del Medio,Misiones,Argentina,None,/worldclock/@3436267,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.6980936,-55.40413210000001
Azara,Misiones,Argentina,None,/worldclock/@3436205,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-28.0624159,-55.676207
Bernardo de Irigoyen,Misiones,Argentina,None,/worldclock/@3436030,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.25,-53.98333299999999
Bonpland,Misiones,Argentina,None,/worldclock/@3435989,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4835052,-55.4778921
Caá Yarí,Misiones,Argentina,None,/worldclock/@3435879,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4849013,-55.2988801
Campo Grande,Misiones,Argentina,None,/worldclock/@3435789,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.206181,-54.97876789999999
Campo Viera,Misiones,Argentina,None,/worldclock/@3435750,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.331099,-55.0541294
Candelaria,Misiones,Argentina,None,/worldclock/@3435734,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4617416,-55.7448645
Capioví,Misiones,Argentina,None,/worldclock/@3435701,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.9322174,-55.05209379999999
Caraguataí,Misiones,Argentina,None,/worldclock/@3435679,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.6574487,-54.73943149999999
Cerro Azul,Misiones,Argentina,None,/worldclock/@3435532,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.6349423,-55.49706430000001
Cerro Corá,Misiones,Argentina,None,/worldclock/@3435250,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5112666,-55.6047461
Colonia Alberdi,Misiones,Argentina,None,/worldclock/@3436445,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.3605446,-55.2316509
Colonia Aurora,Misiones,Argentina,None,/worldclock/@3435344,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.4748469,-54.5237984
Colonia Helvecia,Misiones,Argentina,None,/worldclock/@3433577,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.0499992,-54.63333129999999
Corpus,Misiones,Argentina,None,/worldclock/@3435230,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.1295328,-55.51092490000001
Dos Arroyos,Misiones,Argentina,None,/worldclock/@3434997,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.6995341,-55.25125019999999
Dos de Mayo,Misiones,Argentina,None,/worldclock/@3434995,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.0362838,-54.6755593
El Soberbio,Misiones,Argentina,None,/worldclock/@3434291,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.2965815,-54.19813929999999
Eldorado,Misiones,Argentina,None,/worldclock/@3434670,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.3999195,-54.626812
Fachinal,Misiones,Argentina,None,/worldclock/@3433970,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.6302482,-55.7038279
Florentino Ameghino,Misiones,Argentina,None,/worldclock/@3433919,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5666695,-55.13333129999999
Garuhapé,Misiones,Argentina,None,/worldclock/@3433839,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.820361,-54.9562728
General Alvear,Misiones,Argentina,None,/worldclock/@3433820,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.426356,-55.169621
Gobernador Lanusse,Misiones,Argentina,None,/worldclock/@3433749,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.9825033,-55.5233997
Gobernador Roca,Misiones,Argentina,None,/worldclock/@3433743,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.1839676,-55.4664803
Guaraní,Misiones,Argentina,None,/worldclock/@3433647,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5244073,-55.1601776
Itacaruaré,Misiones,Argentina,None,/worldclock/@3433440,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.8697515,-55.2620987
Laharrague,Misiones,Argentina,None,/worldclock/@3429770,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.510843,-54.761297
Leandro N. Alem,Misiones,Argentina,None,/worldclock/@3431390,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.604435,-55.3238487
Loreto,Misiones,Argentina,None,/worldclock/@3431245,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.3164789,-55.5346266
Los Helechos,Misiones,Argentina,None,/worldclock/@3431161,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5545593,-55.065774
Mbopicuá,Misiones,Argentina,None,/worldclock/@3435314,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.8725357,-55.0562897
Montecarlo,Misiones,Argentina,None,/worldclock/@3430600,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.5716167,-54.7413116
Panambí,Misiones,Argentina,None,/worldclock/@3430178,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.7240711,-54.9150996
Profundidad,Misiones,Argentina,None,/worldclock/@3429846,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5616877,-55.7046304
Puerto Esperanza,Misiones,Argentina,None,/worldclock/@3429786,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.0227203,-54.6125731
Puerto Iguazú,Misiones,Argentina,None,/worldclock/@3429777,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-25.5971635,-54.578599
Puerto Leoni,Misiones,Argentina,None,/worldclock/@3429765,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.9845059,-55.1648965
Puerto Libertad,Misiones,Argentina,None,/worldclock/@3429764,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-25.9210525,-54.5839367
Puerto Mineral,Misiones,Argentina,None,/worldclock/@3429755,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.9500008,-55.13333129999999
Puerto Pinares,Misiones,Argentina,None,/worldclock/@3429762,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.416667,-54.683333
Puerto Piray,Misiones,Argentina,None,/worldclock/@3429738,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.4686865,-54.7158799
Puerto Rico,Misiones,Argentina,None,/worldclock/@3429732,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.8063572,-55.0240801
Ruiz de Montoya,Misiones,Argentina,None,/worldclock/@3429426,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.9687669,-55.0529459
San Alberto,Misiones,Argentina,None,/worldclock/@3429331,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.8111985,-54.98967260000001
San Ignacio,Misiones,Argentina,None,/worldclock/@3429014,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.2575078,-55.53540479999999
San Javier,Misiones,Argentina,None,/worldclock/@3428974,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.8663111,-55.1374743
Santa Ana,Misiones,Argentina,None,/worldclock/@3428455,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.3692482,-55.58174469999999
Santa Rita,Misiones,Argentina,None,/worldclock/@3428198,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.5230885,-54.7280385
Santo Pipó,Misiones,Argentina,None,/worldclock/@3428079,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-27.1428724,-55.4104793
Tobuna,Misiones,Argentina,None,/worldclock/@3427724,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-26.4708445,-53.8915175
Tres Capones,Misiones,Argentina,None,/worldclock/@3427659,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-28.004236,-55.609493
Wanda,Misiones,Argentina,None,/worldclock/@3435290,26.565249111313122,72.0,20.0,34.47,71,7,29.91,8,-25.9729774,-54.5669261
Aguaray,Salta,Argentina,None,/worldclock/@3866572,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.2432406,-63.7346423
Apolinario Saravia,Salta,Argentina,None,/worldclock/@3865605,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.4355662,-63.99313979999999
Campo Quijano,Salta,Argentina,None,/worldclock/@3863050,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.907204,-65.6441178
Cerrillos,Salta,Argentina,None,/worldclock/@3862086,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.8958166,-65.4871162
Chicoana,Salta,Argentina,None,/worldclock/@3861494,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-25.1029019,-65.5334079
Coronel Cornejo,Salta,Argentina,None,/worldclock/@3860202,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.7366307,-63.8192172
Coronel Juan Solá,Salta,Argentina,None,/worldclock/@3860184,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-23.4687639,-62.8875874
Coronel Moldes,Salta,Argentina,None,/worldclock/@3860179,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-25.2804197,-65.47720799999999
El Bordo,Salta,Argentina,None,/worldclock/@3858749,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.6625955,-65.10590719999999
El Carril,Salta,Argentina,None,/worldclock/@3858553,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-25.0767821,-65.4887332
El Quebrachal,Salta,Argentina,None,/worldclock/@3857012,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-25.3350177,-64.02030289999999
El Tabacal,Salta,Argentina,None,/worldclock/@3856569,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.2551748,-64.24385459999999
El Tala,Salta,Argentina,None,/worldclock/@3856548,31.92025688296599,68.5,23.0,31.3,67,7,29.88,6,-26.1120577,-65.27687329999999
General Alvarado,Salta,Argentina,None,/worldclock/@3855141,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.8405113,-65.4605026
General Mosconi,Salta,Argentina,None,/worldclock/@3855116,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-22.5960958,-63.81158569999999
Las Lajitas,Salta,Argentina,None,/worldclock/@3848209,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.7273378,-64.1956854
Pichanal,Salta,Argentina,None,/worldclock/@3841390,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.3237056,-64.224542
Rosario de la Frontera,Salta,Argentina,None,/worldclock/@3838563,31.92025688296599,68.5,23.0,31.3,67,7,29.88,6,-25.7986507,-64.9676514
Rosario de Lerma,Salta,Argentina,None,/worldclock/@3838560,35.33844895206941,62.5,19.0,14.11,71,5,29.96,8,-24.9829102,-65.582901
San Antonio de los Cobres,Salta,Argentina,None,/worldclock/@3837986,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-24.2191898,-66.3211702
Urundel,Salta,Argentina,None,/worldclock/@3833370,10.502622845491267,66.0,20.0,11.87,68,5,29.92,8,-23.5577752,-64.39721790000002
Caucete (San Juan),San Juan,Argentina,None,/worldclock/argentina/san-juan,74.41993807876088,64.5,35.0,0.47,47,8,29.89,9,-31.6541691,-68.2852783
